LAMB1	-0.4939975
SON	-0.37593545000000006
PSMB6	-0.6875516200000001
CC2D1B	0.031815750000000004
HSD17B4	0.3356125
ATP5H	0.21960925
HDGFRP2	-0.5335918
IL1RAP	0.52375625
CDK5RAP3	0.4145462499999999
DHCR24	0.24837124999999996
AGK	0.21373120000000004
FAM3C	0.31516975
LAMC1	-0.47419075
PRMT1	-0.32531775000000007
LAMTOR2	0.47726325000000003
ACADM	0.13578674999999998
SUCLG2	0.3863332500000001
MEMO1	0.17362625
RBM4	-0.37238275
HCLS1	0.2650032500000006
NCOR2	-0.54174975
PFKP	0.6212807499999999
ACTR10	0.20034274999999999
CD63	0.74579675
TRPV2	0.62133875
ECHDC1	0.5059215499999999
UFL1	0.36957575
RBBP4	-0.31900825
DCUN1D1	0.10789325000000008
UBE2L6	0.7742712499999999
MACROD1	0.48766524999999994
PRCC	-0.36157725000000007
KATNAL2	0.19164825
CPSF2	0.15017085
PGM1	0.42656384999999997
CPT2	0.3487682499999999
CC2D1A	0.21511774999999997
ACAA1	0.5836192499999999
CLPB	0.12308774999999997
ACAD8	0.46909475
RPIA	-0.23260025000000004
RPS6KA4	0.86851555
ATP6V1G1	0.26063025000000006
ACO2	0.5181542499999999
HMGA2	-1.4537977499999999
TCIRG1	0.6865232500000003
LMAN2L	-0.51033075
NDE1	0.42151235
BICD2	0.36085124999999996
ATL3	0.22157754999999998
COX5B	1.5349082499999998
MVK	0.37526925
ARPC4	0.0936672499999999
ARPC4-TTLL3	0.0936672499999999
ACOX3	0.4366561
ALDH9A1	0.3281742499999999
ATP6V0D2	0.4183032499999999
UBA6	0.24409184999999997
CALU	0.34074724999999995
RAB35	0.33073735000000004
PPFIBP2	0.45466190000000006
TRIM25	0.23106665
DBI	1.01570825
OPTN	0.7307282500000001
TOP2A	-0.6832007499999999
UBA2	-0.23467025000000002
ADH5	0.29416524999999993
GMPPB	0.18075215
CISD1	0.6864165999999999
ATP6V1C1	0.25309175000000006
GLUD1	0.28284374999999995
MAPKAPK2	0.19538725000000004
LSM14B	-0.5473417500000001
NIT1	0.2706432499999999
PPA1	0.25577235
GDF15	0.5012332500000001
PKM	0.45149465
RGS10	0.45508925
ADNP	-0.50737925
UBAP2L	-0.24268035
FNTB	0.4602602499999999
DCTN3	0.30399924999999983
FMNL2	0.26718625000000007
SERPINB1	0.5254982499999998
RBMX	-0.28167605
ECHS1	0.12544475000000002
DKFZp434B2017	0.23799174999999997
ANXA1	0.60812925
MGST3	0.30609025
ATP6V0A1	0.13642475
GNAS	-0.20849425
RAC1	0.18833973499999998
VKORC1	0.38828775000000004
ZNF428	-0.81396775
AKR7A2	0.1546637499999999
UGP2	0.18707085000000004
RWDD4	0.37935825
CORO1A	1.067618249999999
OS9	0.66892905
WIPF1	0.43190775000000003
CAMK2D	0.46291474999999993
ACAT1	0.30611435
IDI1	0.48236875
MYLK	0.18153425000000004
JMJD6	-0.55369175
PPM1G	-0.3763337499999999
BET1	0.29622269999999995
CEACAM1	0.9678757499999999
VAMP5	0.66737395
AP3B1	0.0748578
ENDOD1	0.38115201
GALE	0.38976175
PCBD1	1.0507382499999998
ATP6V1D	0.37363325000000014
NT5DC2	-0.50630675
SPCS1	0.21527825000000014
PDCD6IP	0.1303074
HAT1	-0.58845075
EHD1	0.11869955000000001
DDRGK1	0.32074124999999987
GPX7	-0.60975705
BOLA2	0.38490574999999994
CLASP1	-0.49237625000000007
WNK2	0.6165402499999999
ZPR1	0.14010725
FAM129A	0.31364384999999995
NAA25	-0.24201024999999998
MRPS25	0.43168605000000004
STK10	0.29563184
SPG21	0.18126895
ARFGEF1	-0.4256137500000001
KRT19	0.2499562499999999
IDH3G	0.27161004999999994
DYNLL1	0.50575525
YTHDF3	-0.41484725
ABHD11	0.5194482500000001
H6PD	0.38958325000000005
AATF	-0.5541472499999999
AP3S1	0.30511924999999995
TWF2	0.36056265
DKFZp434B156	-0.41371725000000004
RENBP	0.78010325
FAM114A1	0.48487475
KIAA0196	0.15454775
MYO1E	0.13652275
PTPRC	1.2090032500000003
ACSL1	0.68944525
HSF1	-0.3261567500000001
CSRP1	0.15855924999999996
CD47	0.4312857499999999
ANXA5	0.2893032500000001
LTV1	-0.3946322
CTBP2	-0.18502725000000006
GATB	0.23485565
STAT3	0.20593674999999992
SIRPB1	0.4987802499999998
SIRPA	0.4987802499999998
SAR1A	0.20938424999999997
UBA7	0.60391325
PLCG1	-0.42510375
ANXA7	0.37491074999999996
PFKL	0.2724742499999999
RPRD2	-0.30325365000000004
PRRC2A	-0.14140175
CAST	0.36710325
ROCK1	0.11291725
ARF6	0.38954155
BDH2	0.3403132499999997
CCDC53	0.4772687499999999
NFKBIE	0.3188892499999999
YIPF6	0.21546964999999998
COX7A2	0.41873724999999995
RAB5B	0.69959825
STX12	0.20024124999999995
ALDH3A2	0.24083325000000003
RBM12	-0.27815645
RAB8B	0.51681725
VAMP3	0.08789025000000003
NPC1	0.5452242500000002
ESYT2	0.27281944999999996
HEL-S-109	0.5639107499999998
GNAQ	0.21685875000000013
ATPIF1	0.28620225
TMED8	0.5917252500000001
HIST1H1B	-0.29360005
SUN2	0.6562593499999999
ATRX	-0.44330945
TK1	0.28588824999999995
SRSF9	-0.35882575000000005
VAPA	0.20751245
RNF213	0.4186782499999999
PAK4	-0.65377685
ATP6V0D1	0.32446425
ANXA4	0.15069825000000006
MCAM	0.81095225
ARPC5L	0.14468525
ABHD12	0.3502572500000001
PDGFRB	0.2927732500000001
GABPA	-0.41992280000000004
ELMO1	0.61040925
CBX5	-0.31703125
SUCLA2	0.10894174999999995
C11orf58	-0.34715375000000004
ACSS2	0.5954735499999999
TM9SF1	0.3555052500000001
ACTR1A	0.10604125
CDK17	0.44885325
ANKRD13A	0.45662975000000006
ARPC3	0.40496142999999996
VPS18	0.34789925
ARHGDIA	0.36987859999999995
PKN1	0.42135625
DLAT	0.2324239
PIK3C2A	-0.44208040000000004
HK2	0.60148325
ANKLE2	-0.503262495
YIF1A	0.3216182499999999
RPS6KA3	0.09355939999999999
PCK2	0.42805824999999986
IQGAP2	0.25275325000000026
PIK3C3	0.27909525
ATP5B	0.16079424999999994
CTSC	0.19716125000000004
ABCD1	0.28263574999999996
RPL7L1	-0.4469997499999999
GTF2F2	-0.31115075000000003
S100A13	0.7234182499999999
PDLIM5	0.34822325
PDLIM3	0.4112732499999998
RNF123	-0.48395475
NDC1	-0.34438525
ARHGEF7	0.31203744999999994
SCP2	0.30731474999999997
SLC4A2	0.29905035
AAK1	0.21915795000000002
ACADSB	0.50456425
TMEM173	0.4992982499999996
BCS1L	-0.43813575000000005
PNO1	-0.58135475
SCFD1	0.36525224999999995
SAMM50	0.03427725000000004
AP2M1	0.2589237499999999
ALDH1A1	0.9891832499999997
FDPS	0.20507275000000005
PI4K2A	0.2681532500000001
CAPN2	0.13866575000000006
HADHB	0.16648924999999998
HADHA	-0.014946000000000015
SF3A2	-0.28057624999999997
TM9SF2	0.47112685
CAV1	0.42736324999999986
TNS1	0.57182125
TDRD7	-0.61670775
C4BPA	-1.20799175
NAMPT	0.09686175
STAT2	0.37850974999999987
GBAS	0.41301625
LPCAT2	0.6236062499999999
BRI3BP	0.19143064999999995
KDM3B	-0.51453855
DBNL	0.145796
ALDOA	0.14479060000000002
TBC1D10A	0.42171395
AK4	0.60304145
CA8	0.14650824999999992
SMARCC1	-0.32875475
RRP1B	-0.5792607500000002
ENAH	-0.45502975
KIF5B	0.037920250000000016
BLOC1S1	0.6331882499999997
ITPR3	0.31382875
CTSD	0.25074325
SSH3	0.6242382499999999
DNAJC5	0.4344667499999999
ATOX1	0.38299724999999984
ATG7	0.13558974999999993
TALDO1	0.15070875
MCCC1	0.46233975000000016
TMPO	-0.40893875
MAPK1	0.13494425
TES	0.19483674999999998
LPCAT1	0.24224104999999999
HK1	0.15889625
UTP18	0.2549142499999999
NBN	-0.57828625
EHD4	0.082005
COQ9	0.2040232499999999
PABPN1	-0.19133074999999997
RRAGC	0.07631625
ARFIP1	0.17403925
MARCKSL1	-0.34035424999999997
ITPK1	0.20115615
DDX51	-0.56262975
KCTD14	0.46994125
ALG1	0.32097524999999993
HNRNPA0	-0.22764565
S100A11	0.37576925000000005
OSBPL11	0.16451125000000003
GBE1	0.13191535000000001
DERL1	0.27538624999999994
DNPEP	0.2403882499999999
HDDC3	0.24327425000000005
SNX2	0.21662425
CD3EAP	-0.64636335
NDUFB1	0.35411675
NTMT1	-0.59400165
ISOC1	0.33364189999999994
LAMP1	0.24111324999999997
CHAF1B	0.32604674999999994
PYCR1	-0.77153425
DCI	0.32971324999999996
VPS39	0.55014925
MED17	-0.49943075000000003
RNASET2	0.6240672500000001
NCKIPSD	0.08392190000000002
HSD17B11	0.2959252499999999
COMT	0.49070424999999995
SCAMP2	0.21688325
RHEB	0.14324975
PRDX3	0.61757625
CD81	0.24196175
ATP5D	0.5094332500000001
KIFC1	-0.3937567500000001
MON2	0.18400084999999997
TCP11L1	0.30988874999999994
L3HYPDH	0.28204074999999995
VPS33B	0.40091525000000006
ACYP1	1.02402225
ARHGAP31	0.3497437499999999
IGF2BP2	-0.6267892500000001
UBE3C	0.163427235
PNPLA6	0.2585652500000001
BCKDK	0.42119125
PDE12	0.31281725000000005
ATXN2	-0.35464735000000003
PEA15	0.74772325
FKBP11	0.8192372500000001
BNIP2	0.35560975000000006
UBE2O	-0.17558365000000004
KLC1	0.27480474999999993
ATP6V1H	0.03961475000000006
SNRPA1	-0.33085335000000005
BRD2	-0.47427624999999995
MSTO1	-0.4260426500000001
DPP9	0.16185225
EIF2AK2	0.12697225000000004
PRDX1	0.11432675
PHPT1	0.27261979999999997
DHRS1	0.37274824999999967
C9orf89	0.4423092499999999
CAPZA1	0.03168155
PYGM	0.48702749999999995
IQGAP3	0.34670775
UBFD1	-0.63928325
SMARCAD1	0.07545424999999997
RTCA	0.21892685000000003
GPD2	0.06242575
MCCC2	0.40835104999999994
TMEM14C	-0.8188165500000001
TK2	0.6257632500000001
MT-ND4	0.07374525000000001
TSPO	0.29074124999999995
APOBEC3G	0.58942875
RPL22	-0.39434525
WDR47	0.4806592500000001
PTBP3	0.2599922499999999
HM13	0.22421175000000002
DKFZp686J1372	0.42147225
HDHD2	0.4801392499999999
CAPG	1.1476132499999998
PPP2R5D	-0.25650005
RHOC	0.15338374999999996
FKBP4	-0.34389665
FDX1	0.4557772499999999
KIF13A	-0.7556592
OGN	0.5358782499999999
TXNDC9	0.31473324999999996
NELFCD	-0.42865675000000003
CSK	0.2036834
ADRBK1	0.31142725000000004
ATP5A1	0.2725122500000001
GUSB	0.47023325000000016
PSMC6	0.025254299999999993
MAPK14	0.12801975000000002
TRIP10	0.38301535
NFKB1	0.20228974999999996
CHORDC1	0.27976825000000005
SDHA	0.23257025
SACM1L	0.24947675000000005
ERP29	0.19689023999999997
DYNC2H1	-0.63425575
ROCK2	-0.30184674999999994
OAT	0.33585125000000005
PPP2R5A	0.30004025
BYSL	-0.19241925000000012
RAB11B	-0.018342750000000047
RPL34	-0.16181745000000003
CRMP1	-0.59784875
ABCF1	-0.2091328
COL1A2	-0.6284317500000001
MAP2K1	0.27087975
GLRX	0.29525625
LMF2	0.33319725
PPIF	0.27769325
MX2	0.72750525
KHDRBS1	-0.5630069
RAB32	0.19621974999999994
CD68	0.6353432500000002
PSMD8	0.020791549999999992
FERMT3	0.69286325
EHD2	0.34952925
VAC14	0.25304024999999997
ACO1	0.20815924999999993
S100A6	1.3723132500000002
MAPKAPK5	0.09994975000000003
COL1A1	-0.46651675000000004
PSMA2	0.12380725000000001
ATP6V0C	0.35179225000000003
FARSB	0.06973214999999999
TMEM199	0.17791025000000002
KCNAB2	0.20294925
ITCH	0.16394325
DHRS7	0.14798174999999994
MPG	-0.2621586
ERLIN1	0.24222175000000004
S100A4	0.47333325000000004
RPRD1B	-0.44535974999999994
PSMB7	-0.30924264999999995
UBXN6	0.37587874999999993
CLCN7	0.44783825
PPP1CB	0.15972475
ARFGAP3	0.34998909999999994
ITSN2	0.18062224999999998
YBX1	-0.13625775
APOD	0.2828632499999999
DDX42	-0.35984574999999996
PDHX	0.23188715000000001
MAP2	-0.4526445
SPCS2	0.21931193500000004
PCMT1	0.22252565
HMOX2	0.148612
DNAJA3	0.08840859999999998
TUBA1A	-0.2974772499999999
SEC23B	0.09146825
RBCK1	0.39369925000000006
CTSS	0.5836132499999998
PCDHGC3	-0.46741475
IFIT3	0.54376825
GLTP	0.4756072499999999
VAMP7	0.4746652499999999
PPFIA1	-0.16128675000000012
NUP35	-0.36460495000000004
SARM1	-0.8047632499999999
CTSZ	0.45646825000000013
SLC43A3	0.1703507499999999
GCC1	0.4699392499999999
ALDH2	0.8219687499999998
RNF31	0.018849250000000067
SRPRB	0.146288985
SNX4	0.25600775
PIK3R4	0.015846399999999997
RMDN3	0.40789524999999993
EMC8	0.06608525000000001
PDHA1	0.13523475
CCDC50	0.48767475000000005
COMMD4	0.08572425000000009
CDV3	0.26385815
DAK	0.24591725
PNPT1	0.05468124999999999
CORO1B	0.04147674999999998
LGMN	0.65557825
TLN1	0.15025685000000003
MYH10	-0.34845775
NCOA5	-0.4888165
FAM114A2	-0.09500215
MSRA	0.12409625000000005
ATP5O	0.29914975
NDUFC2	0.42946025
NDUFC2-KCTD14	0.42946025
AK2	0.30553325
GGPS1	-0.84159875
TPI1	0.39176725
PPP2R5C	0.28128225000000007
PNPO	0.25061225
UTRN	0.29902074999999995
CCDC22	0.20998874999999997
TBCE	-0.42095125
IGJ	-1.1328217500000004
UQCRC1	0.53121975
AP3M1	0.011061750000000009
USP22	-0.3271217500000001
BAD	0.28206475
MINOS1	0.5687717095
MINOS1-NBL1	0.5687717095
PLSCR1	0.87487125
URB1	-0.4402689000000001
KCTD15	-0.301393845
CRK	-0.5263157500000001
ALDH6A1	0.46563325
SNX9	0.37760925
PNN	-0.6766224900000001
RAB1A	0.11100274999999996
TGOLN2	0.24126275
CCT4	0.16633125
NEK9	0.17250175000000004
AGPS	0.18326574999999992
NCAM1	-0.56141775
PPP1R2	0.19697955000000003
PABPC4	-0.3338452500000001
VAT1	0.48911824999999975
ANKRD44	0.23961625000000011
LAMA4	-0.3426637499999998
RBPMS	-0.8141962500000001
LSS	0.28357484999999993
UBR5	-0.35675625
VPS16	0.11571924999999997
NONO	-0.2407531
CBX8	-0.82698375
SH3BGRL3	0.45532474999999994
MPI	0.14205654999999998
CYB5B	0.20469075
SLC25A5	0.20253175000000004
TBC1D15	0.08379465
TP53BP2	-0.4167812500000001
TMX1	0.2954502499999999
LRP1	-0.4503967500000001
POTEE	-3.7182817500000005
ATP5C1	0.25723224999999994
CASP7	0.15633485
TIMM10	0.8323657499999999
BDH1	0.38137725
NT5C	0.26478824999999984
ALDH5A1	-0.8126767500000001
SNF8	0.33523775
OSTC	0.18889475000000003
ADPRHL2	0.15920725000000016
GSTM4	0.63516725
TRADD	0.10723324999999997
PPOX	0.47724975000000003
STX7	0.12406825000000013
PSMD9	0.29088445000000007
ARL8B	0.11329124999999987
SLC25A6	0.34935725000000006
FAM213B	0.28603175000000003
LDHA	0.23954275
PARK7	0.0832764
HINT3	0.49489724999999996
CAPZA2	0.28936425
MPP1	0.58417125
MYL12B	0.04514025000000002
VPS8	0.1233952500000001
EEA1	0.11819625000000003
NT5DC3	0.26268424999999995
TKT	0.144799655
RBFOX2	-0.29085775
RBFOX1	-0.29085775
TOP2B	-0.4045991
PRKCD	0.18387875
MUT	0.36864825
STXBP1	0.18585624999999997
IRF2BP1	-0.22812668
WDR74	0.1810272499999999
S100A1	0.2687432500000002
PSMD10	-0.003729750000000004
HELZ	-0.26098475
EIF4G1	0.10492125000000005
CDC20	0.14289074999999998
BUB3	-0.19503155
KARS	0.09474265000000001
COX15	-0.41971024999999995
ASCC3	0.29486924999999997
APOBEC3C	0.30829074999999995
COG8	0.25246725000000003
MYD88	0.18325225000000003
FAM162A	0.47590525000000006
SNRPD3	-0.21101724999999996
SRP68	0.029631199999999996
MTCH2	-0.03977775000000003
HNRNPH3	-0.35273774999999996
SRSF11	-0.19437675000000001
SDF2L1	0.30839645000000004
CLTB	0.7348782500000002
MAP2K4	-0.40273324999999993
MKRN2	-0.47524005
MSN	0.07587474999999996
ELAVL1	-0.24488675000000001
GBA	0.20877925
SURF4	0.15949908
API5	-0.30286135000000003
HSPA6	-0.229161
RPS10	-0.39865785
AKT1	0.21585374999999998
RAB7A	0.36485835
DCTN4	0.09725425000000001
MRC2	-0.56309525
ARF1	0.01671924999999999
MRPS36	0.34992695000000007
DNAJC9	0.12566924999999998
SGPL1	0.81204995
NNMT	0.75271925
ACOT1	0.27394125
DNAJC3	0.19472325000000004
ISOC2	0.15507374999999993
COPS2	0.23868000000000003
ARSA	-0.02083674999999993
SLC1A4	0.38747624999999997
QARS	0.003532750000000001
COG6	0.24382624999999994
WDR1	0.25615374999999996
PUS7	-0.54865675
SPATS2	-0.32151535
FTSJ3	-0.4715967500000001
ACOX1	0.18647585000000003
DTNBP1	0.20046424999999998
DRG2	0.12963224999999998
GOLPH3	0.29473297499999995
TMEM205	0.15481824999999996
CAPN1	0.1235932499999999
KHSRP	-0.22272005
PI4KB	-0.21512820000000002
POFUT1	0.14698325000000004
RIPK1	0.25541225
TMSB4X	1.53124325
DPP3	0.41978625
CHM	0.07167615
SUPT4H1	-0.38155225000000004
PHF14	-0.7382197500000001
APOOL	0.3759532499999999
FAM65A	-0.46387153999999997
FKBP14	0.1721132499999998
CCT8	0.13180174999999997
RBM26	-0.24922425
PAFAH1B2	0.33507825
DLG1	0.36895675000000006
PBDC1	0.31667215000000004
TMCO1	0.36801275
CEP131	-0.40000704
IGHG1	0.06523825000000041
DNAJC19	-0.7070237500000001
MTX1	0.27355025
PDDC1	0.17861525000000003
TBCC	-0.32179325000000003
IGF2BP1	-0.39993175000000014
RINT1	0.24457825000000002
NEDD4L	0.3010777
SSBP1	0.25367425
SLC27A3	0.3178732499999999
IGSF8	0.58362425
CHMP7	0.3575992499999999
CTSA	0.09721525
PRKAA1	0.22247585
PSMA7	0.06784109999999999
ZFPL1	0.27821324999999997
GNAI1	-0.74807725
TCEA1	-0.44901425000000006
FIP1L1	-0.4290522
RPP25	-0.37850874999999995
ABCD3	0.28141740000000004
VPS11	0.14946925000000003
LAMTOR1	0.09503324999999999
UBE4A	0.16914674999999998
CYBA	1.09578825
GOSR2	0.12183825000000001
VCL	-0.40265525000000013
MLANA	0.20992844999999996
PC	0.3071788
AK1	0.051607299999999995
LAMP2	0.55528025
NDUFAF1	0.15085325000000002
ACSS3	0.8429551499999999
LRPAP1	0.32941575
SERPINB2	0.12944825000000007
PLAUR	0.32774824999999974
TEAD1	-0.18337025000000004
CD2AP	0.26871674999999995
RABGAP1	-0.25222015
SPPL2A	0.12332884999999999
WDR18	-0.51742075
PSAP	0.1949032499999999
PAG1	-0.6212477500000001
NDUFA4	0.268672895
CMSS1	0.19623174999999995
PIP4K2C	0.09285944999999998
GRB2	0.35459774999999993
AGAP3	0.12863375000000002
MYL6	0.8090382499999997
PANK2	0.19870625
SRSF7	-0.24532525
ZYG11B	-0.54082325
ANO10	0.51706225
ADCK3	0.26213275000000014
UBA5	0.2073787
NUDT1	-0.5635987499999999
SNAP23	-0.0011717500000001102
SEC13	0.06550714999999999
THOC6	-0.1841583
SLK	0.058791300000000005
PDLIM4	0.4436217499999999
TMED1	-0.43231525000000004
OPA1	0.009166449999999993
SOAT1	0.6200957500000001
A2M	0.7016132499999996
C4orf27	-0.36887225
ANK2	0.19410324999999987
CDKN2A	1.26141175
ETFB	-0.027458250000000045
RANBP3	-0.39216805
BOD1L1	-0.37005535
MECR	0.17262325000000003
RBBP7	-0.21108375000000004
RRM1	-0.4723487500000001
DHX57	-0.2534693
PPP6R1	0.13305975
LSG1	-0.22249275000000004
ACP2	0.1378482499999998
RPL8	-0.23196074999999997
RRS1	-0.45292475
ATP5L	0.2021921
SMAD5	-0.42056739499999996
OXSM	0.5908262499999999
RASA1	-0.25011175
ITPR2	0.7011197499999999
PFN1	0.23174175
CORO2B	-0.5172497500000001
MRPL57	-0.6796107500000002
ARMT1	0.38108065
ME2	0.22439425000000016
DDX39A	0.17981574999999997
COPB2	0.13591855
BZW2	-0.15756124999999996
GNS	0.10948424999999998
NUBP1	0.07240125
DDT	0.052903249999999985
DDTL	0.052903249999999985
KIAA1033	0.16789125000000002
MTPN	0.41732905
ARMC10	0.3843667500000001
FAM134A	0.19014325
GIT2	0.29704099500000003
OCRL	-0.48972375
NPLOC4	0.17331624999999998
ABT1	-0.58202075
PAK1IP1	-0.45862325000000004
FASTKD2	-0.22849325
ILF3	-0.24334795
AHNAK	0.03355274999999994
TMX2	0.2189397499999999
HSP90AB1	-0.10874375
COPS7A	0.21131525000000004
NUMB	0.08317379999999999
CCDC93	0.14073724999999995
HSPA12A	-0.5237387499999999
LMNB1	-0.52217225
ENO2	0.16239415
